account_id,district_id,frequency,date,Account_type
1786,1,Monthly,2017-05-25,NRI account
1272,40,weekly,2017-05-25,Salary account
2436,67,Monthly,2017-05-25,Savings account
3796,53,Monthly,2017-05-25,Savings account
119,27,Monthly,2017-05-25,NRI account
1534,1,Monthly,2017-05-24,Savings account
334,1,Monthly,2017-05-24,NRI account
1851,55,Monthly,2017-05-23,Salary account
3844,67,Monthly,2017-05-23,NRI account
1442,23,Monthly,2017-05-23,NRI account
3064,40,Monthly,2017-05-23,Salary account
3558,4,Monthly,2017-05-23,NRI account
23,30,Monthly,2017-05-22,Savings account
2645,54,Monthly,2017-05-22,Savings account
2991,19,Monthly,2017-05-22,Savings account
3469,76,Monthly,2017-05-22,Salary account
5385,44,weekly,2017-05-21,Salary account
1652,74,Monthly,2017-05-20,NRI account
3099,70,Monthly,2017-05-20,Savings account
11111,1,Monthly,2017-05-20,Salary account
9591,74,Monthly,2017-05-20,Savings account
9828,11,Monthly,2017-05-20,Savings account
1180,20,Monthly,2017-05-19,NRI account
2758,70,Monthly,2017-05-19,Savings account
2711,58,Monthly,2017-05-19,NRI account
4225,55,Monthly,2017-05-18,Salary account
1412,64,Monthly,2017-05-18,Salary account
1937,36,Monthly,2017-05-18,Salary account
991,39,Monthly,2017-05-18,NRI account
3210,1,Monthly,2017-05-17,NRI account
489,16,Monthly,2017-05-17,NRI account
947,59,Monthly,2017-05-17,NRI account
3284,64,Monthly,2017-05-17,NRI account
1610,52,Monthly,2017-05-17,Savings account
863,71,Monthly,2017-05-16,Salary account
3181,42,Monthly,2017-05-16,Salary account
555,24,Monthly,2017-05-15,Salary account
3173,39,Monthly,2017-05-15,Salary account
1334,74,Monthly,2017-05-14,Savings account
3649,54,Monthly,2017-05-14,NRI account
2321,35,Monthly,2017-05-13,Salary account
1782,8,Monthly,2017-05-12,Salary account
751,3,Monthly,2017-05-12,Salary account
2061,24,Monthly,2017-05-12,Savings account
8261,13,Monthly,2017-05-12,Salary account
2410,54,Monthly,2017-05-11,Salary account
2523,10,Monthly,2017-05-11,Salary account
790,54,Monthly,2017-05-11,NRI account
2583,62,Monthly,2017-05-11,NRI account
1658,73,Monthly,2017-05-10,Salary account
44,32,Monthly,2017-05-10,NRI account
1039,70,weekly,2017-05-10,Savings account
1071,68,weekly,2017-05-10,Savings account
1603,1,Monthly,2017-05-09,Salary account
1887,68,Monthly,2017-05-09,Salary account
1644,1,Monthly,2017-05-09,NRI account
1161,66,Monthly,2017-05-08,Savings account
5372,48,Monthly,2017-05-08,Savings account
3050,60,Monthly,2017-05-08,NRI account
1784,59,Monthly,2017-05-08,Savings account
551,77,Monthly,2017-05-07,Salary account
1200,33,Monthly,2017-05-07,Salary account
3316,28,Monthly,2017-05-06,Savings account
2037,20,Monthly,2017-05-06,Savings account
10079,62,Monthly,2017-05-06,Savings account
3999,35,Monthly,2017-05-06,NRI account
10656,8,Monthly,2017-05-05,Salary account
887,1,Monthly,2017-05-05,Salary account
4743,64,Monthly,2017-05-05,Salary account
1048,35,Monthly,2017-05-05,Savings account
1671,6,Monthly,2017-05-05,NRI account
1236,19,Monthly,2017-05-05,Savings account
1822,30,Monthly,2017-05-05,NRI account
5472,1,Monthly,2017-05-04,NRI account
2932,72,Monthly,2017-05-04,Savings account
4254,70,Monthly,2017-05-04,Salary account
3965,31,Monthly,2017-05-04,NRI account
2609,73,Monthly,2017-05-03,Salary account
2641,7,Monthly,2017-05-02,NRI account
5423,15,Monthly,2017-05-02,Salary account
2222,47,Monthly,2017-05-01,Savings account
3697,45,Monthly,2017-04-29,NRI account
5313,40,Monthly,2017-04-29,Salary account
10105,55,Monthly,2017-04-28,NRI account
1392,60,Monthly,2017-04-28,Savings account
168,31,Monthly,2017-04-27,Savings account
2175,1,Monthly,2017-04-27,NRI account
1476,61,Monthly,2017-04-26,Savings account
897,38,Monthly,2017-04-26,Savings account
977,1,Monthly,2017-04-26,Salary account
2639,17,Monthly,2017-04-26,Salary account
1032,11,Monthly,2017-04-26,NRI account
928,20,Monthly,2017-04-26,Savings account
2814,72,Monthly,2017-04-25,Savings account
3068,59,Monthly,2017-04-25,Savings account
4377,28,Monthly,2017-04-24,Savings account
717,75,Monthly,2017-04-24,Savings account
9707,70,Monthly,2017-04-24,NRI account
1505,69,Monthly,2017-04-23,Savings account
6897,48,Monthly,2017-04-23,Savings account
2189,75,Monthly,2017-04-22,NRI account
6040,1,Monthly,2017-04-22,NRI account
2876,52,Monthly,2017-04-22,Salary account
1166,11,Monthly,2017-04-21,Savings account
504,73,Monthly,2017-04-21,Savings account
1518,67,Monthly,2017-04-21,NRI account
188,54,Monthly,2017-04-20,Savings account
10973,18,weekly,2017-04-20,NRI account
2599,48,Monthly,2017-04-20,NRI account
1773,33,Monthly,2017-04-19,NRI account
7454,4,Monthly,2017-04-19,Savings account
2823,57,Monthly,2017-04-18,Savings account
4321,47,Monthly,2017-04-18,Salary account
8132,5,weekly,2017-04-17,Savings account
10738,45,weekly,2017-04-17,Salary account
2216,74,Monthly,2017-04-17,Savings account
1815,66,Monthly,2017-04-17,NRI account
83,26,Monthly,2017-04-16,Savings account
2008,52,Monthly,2017-04-16,NRI account
3327,45,Monthly,2017-04-16,Salary account
5740,43,Monthly,2017-04-16,NRI account
104,37,Monthly,2017-04-15,Salary account
497,55,Monthly,2017-04-15,Savings account
1152,45,Monthly,2017-04-15,NRI account
5428,24,Monthly,2017-04-14,Savings account
7123,64,suance after a transaction,2017-04-14,Salary account
279,39,Monthly,2017-04-14,NRI account
2838,3,weekly,2017-04-13,NRI account
3644,38,Monthly,2017-04-13,NRI account
4318,33,weekly,2017-04-13,NRI account
2648,51,Monthly,2017-04-13,NRI account
2313,26,weekly,2017-04-13,Salary account
8321,77,Monthly,2017-04-12,Salary account
3213,51,Monthly,2017-04-12,Salary account
1147,44,Monthly,2017-04-10,NRI account
3788,70,Monthly,2017-04-10,Savings account
1891,32,Monthly,2017-04-10,Salary account
1239,1,Monthly,2017-04-10,NRI account
220,72,Monthly,2017-04-09,Savings account
1422,68,Monthly,2017-04-09,Savings account
2002,1,Monthly,2017-04-08,Savings account
748,10,Monthly,2017-04-08,Salary account
385,5,Monthly,2017-04-07,NRI account
2817,56,Monthly,2017-04-07,Savings account
2056,58,Monthly,2017-04-07,Salary account
2488,5,Monthly,2017-04-06,NRI account
2985,71,Monthly,2017-04-06,Salary account
299,77,Monthly,2017-04-05,Salary account
4350,63,Monthly,2017-04-04,NRI account
686,41,Monthly,2017-04-04,NRI account
362,15,Monthly,2017-04-04,Salary account
3980,75,Monthly,2017-04-03,NRI account
8519,23,Monthly,2017-04-02,Salary account
1780,1,Monthly,2017-04-02,Savings account
3915,65,Monthly,2017-04-02,Savings account
1898,70,Monthly,2017-04-01,Salary account
3367,1,Monthly,2017-04-01,Salary account
3391,74,Monthly,2017-04-01,Salary account
2896,29,Monthly,2017-03-30,Savings account
2245,29,Monthly,2017-03-30,NRI account
3923,52,Monthly,2017-03-30,Savings account
6425,31,Monthly,2017-03-29,Savings account
2493,62,Monthly,2017-03-29,NRI account
62,47,Monthly,2017-03-28,NRI account
1771,69,Monthly,2017-03-28,Salary account
5483,13,Monthly,2017-03-28,NRI account
8330,48,Monthly,2017-03-28,NRI account
187,5,Monthly,2017-03-28,NRI account
423,12,Monthly,2017-03-28,Savings account
1065,72,Monthly,2017-03-27,Salary account
3076,54,Monthly,2017-03-27,NRI account
4347,1,Monthly,2017-03-27,Savings account
1157,7,Monthly,2017-03-27,NRI account
9403,1,weekly,2017-03-27,NRI account
1874,9,Monthly,2017-03-27,Savings account
1115,34,Monthly,2017-03-27,Savings account
3586,59,Monthly,2017-03-27,NRI account
1402,74,Monthly,2017-03-26,NRI account
3283,68,Monthly,2017-03-26,Salary account
3781,31,Monthly,2017-03-26,Salary account
7203,71,Monthly,2017-03-26,Savings account
4093,1,Monthly,2017-03-25,NRI account
3260,68,Monthly,2017-03-25,NRI account
2528,65,Monthly,2017-03-25,Salary account
2011,75,Monthly,2017-03-25,Savings account
1721,68,Monthly,2017-03-25,Savings account
1332,59,Monthly,2017-03-25,NRI account
3785,10,Monthly,2017-03-24,NRI account
623,1,Monthly,2017-03-24,Salary account
8260,31,Monthly,2017-03-24,Salary account
3678,1,Monthly,2017-03-24,Savings account
3001,1,Monthly,2017-03-24,Salary account
655,53,Monthly,2017-03-24,Salary account
5442,34,Monthly,2017-03-22,Salary account
1787,30,weekly,2017-03-22,Salary account
1397,17,Monthly,2017-03-22,Savings account
2618,60,Monthly,2017-03-21,NRI account
2651,2,Monthly,2017-03-21,Savings account
3675,64,Monthly,2017-03-20,Savings account
3069,66,Monthly,2017-03-20,NRI account
2762,19,Monthly,2017-03-20,Savings account
892,70,Monthly,2017-03-20,Savings account
1535,46,Monthly,2017-03-20,Savings account
2527,38,Monthly,2017-03-19,Salary account
425,9,Monthly,2017-03-19,Salary account
860,1,Monthly,2017-03-19,NRI account
6034,6,weekly,2017-03-19,Salary account
11065,11,Monthly,2017-03-19,Savings account
9883,1,Monthly,2017-03-19,Savings account
115,68,Monthly,2017-03-19,Savings account
1189,59,Monthly,2017-03-19,Savings account
7445,64,Monthly,2017-03-18,Savings account
2497,65,Monthly,2017-03-16,Salary account
1372,1,Monthly,2017-03-16,NRI account
3835,50,Monthly,2017-03-16,Salary account
6701,49,weekly,2017-03-15,Salary account
3883,72,Monthly,2017-03-15,Savings account
222,37,Monthly,2017-03-15,NRI account
3108,53,Monthly,2017-03-14,Savings account
2508,34,Monthly,2017-03-14,Salary account
2458,40,weekly,2017-03-14,Salary account
588,66,Monthly,2017-03-14,Savings account
7231,10,Monthly,2017-03-14,Salary account
2974,9,Monthly,2017-03-13,Salary account
123,21,Monthly,2017-03-13,Salary account
9640,1,Monthly,2017-03-13,Salary account
112,6,Monthly,2017-03-12,Salary account
3674,38,Monthly,2017-03-12,Savings account
2039,44,Monthly,2017-03-12,NRI account
2712,9,Monthly,2017-03-12,Salary account
395,1,Monthly,2017-03-12,Savings account
494,60,Monthly,2017-03-11,Savings account
2219,60,Monthly,2017-03-11,Salary account
2581,72,Monthly,2017-03-11,Salary account
317,76,Monthly,2017-03-10,Salary account
2555,53,Monthly,2017-03-10,NRI account
4596,74,Monthly,2017-03-09,Salary account
2489,72,Monthly,2017-03-09,Salary account
2895,19,Monthly,2017-03-09,Savings account
1126,56,Monthly,2017-03-08,NRI account
2666,49,Monthly,2017-03-08,Salary account
944,70,Monthly,2017-03-08,Savings account
1545,1,Monthly,2017-03-08,Salary account
2453,1,Monthly,2017-03-08,NRI account
3734,43,Monthly,2017-03-08,Salary account
3935,23,Monthly,2017-03-08,NRI account
396,21,Monthly,2017-03-08,Salary account
2694,7,Monthly,2017-03-08,Savings account
86,54,Monthly,2017-03-07,Salary account
744,42,Monthly,2017-03-06,Savings account
882,9,Monthly,2017-03-06,Salary account
2503,1,Monthly,2017-03-05,NRI account
559,46,Monthly,2017-03-05,Savings account
6555,38,weekly,2017-03-05,Savings account
1378,59,Monthly,2017-03-04,NRI account
415,25,Monthly,2017-03-03,NRI account
3513,20,Monthly,2017-03-03,NRI account
4134,7,Monthly,2017-03-03,Savings account
1077,14,Monthly,2017-03-03,NRI account
1713,43,Monthly,2017-03-03,Savings account
3302,21,Monthly,2017-03-02,Savings account
239,69,weekly,2017-03-01,NRI account
2486,1,Monthly,2017-02-27,Salary account
428,1,Monthly,2017-02-27,Savings account
3651,23,Monthly,2017-02-27,NRI account
1775,17,Monthly,2017-02-27,Salary account
1688,70,Monthly,2017-02-27,NRI account
361,51,Monthly,2017-02-27,Salary account
1829,43,Monthly,2017-02-27,Salary account
1575,1,Monthly,2017-02-27,Savings account
9203,70,Monthly,2017-02-27,NRI account
3008,72,Monthly,2017-02-27,NRI account
496,69,Monthly,2017-02-26,NRI account
2,1,Monthly,2017-02-26,Salary account
7401,1,Monthly,2017-02-26,Savings account
562,50,Monthly,2017-02-25,Salary account
5369,54,Monthly,2017-02-25,Savings account
2242,7,weekly,2017-02-25,Salary account
197,1,Monthly,2017-02-25,Savings account
1366,60,Monthly,2017-02-24,Savings account
1050,57,suance after a transaction,2017-02-24,Salary account
3117,33,Monthly,2017-02-24,Savings account
1005,54,weekly,2017-02-23,Salary account
697,28,Monthly,2017-02-23,Savings account
925,59,Monthly,2017-02-23,Salary account
2110,64,Monthly,2017-02-23,Savings account
1678,1,Monthly,2017-02-22,Savings account
2396,2,Monthly,2017-02-22,Salary account
4355,31,Monthly,2017-02-21,NRI account
3168,39,Monthly,2017-02-20,Savings account
4937,12,Monthly,2017-02-20,NRI account
2124,69,Monthly,2017-02-20,NRI account
322,1,Monthly,2017-02-20,NRI account
1054,10,Monthly,2017-02-19,Savings account
2433,71,Monthly,2017-02-19,Salary account
3691,50,Monthly,2017-02-19,Salary account
3787,70,Monthly,2017-02-19,Salary account
128,2,Monthly,2017-02-19,Savings account
96,68,Monthly,2017-02-18,NRI account
461,30,Monthly,2017-02-18,Salary account
3593,1,Monthly,2017-02-18,Savings account
3026,24,Monthly,2017-02-18,Savings account
3545,51,Monthly,2017-02-17,Salary account
3047,16,Monthly,2017-02-17,Savings account
3374,21,Monthly,2017-02-17,Savings account
3424,74,Monthly,2017-02-16,Savings account
539,13,suance after a transaction,2017-02-16,Savings account
979,21,Monthly,2017-02-16,Salary account
3554,66,Monthly,2017-02-16,Savings account
142,51,Monthly,2017-02-15,Salary account
11013,1,weekly,2017-02-14,Salary account
2423,30,Monthly,2017-02-14,Savings account
1801,46,Monthly,2017-02-13,Salary account
2543,68,Monthly,2017-02-13,Savings account
2293,31,Monthly,2017-02-13,Salary account
1944,72,Monthly,2017-02-12,Salary account
1966,27,Monthly,2017-02-12,NRI account
2763,64,Monthly,2017-02-11,Savings account
2342,51,Monthly,2017-02-11,Savings account
2861,38,Monthly,2017-02-10,Salary account
813,16,Monthly,2017-02-10,NRI account
2585,75,Monthly,2017-02-10,NRI account
2220,16,Monthly,2017-02-10,Savings account
1134,6,Monthly,2017-02-09,NRI account
1601,10,Monthly,2017-02-09,Salary account
2647,73,Monthly,2017-02-08,Salary account
2241,6,Monthly,2017-02-08,Salary account
5622,70,Monthly,2017-02-08,NRI account
2884,1,Monthly,2017-02-08,Savings account
1830,10,Monthly,2017-02-08,NRI account
7753,74,Monthly,2017-02-08,Salary account
244,24,Monthly,2017-02-08,Salary account
1477,1,Monthly,2017-02-08,Salary account
4240,50,Monthly,2017-02-08,Salary account
1006,6,Monthly,2017-02-08,Salary account
830,74,Monthly,2017-02-08,Savings account
9188,45,Monthly,2017-02-08,Salary account
1965,57,suance after a transaction,2017-02-08,NRI account
8051,1,weekly,2017-02-07,NRI account
2429,61,Monthly,2017-02-06,NRI account
3960,64,Monthly,2017-02-06,Salary account
2256,48,Monthly,2017-02-06,Savings account
982,54,Monthly,2017-02-05,Salary account
411,70,Monthly,2017-02-05,Savings account
890,14,Monthly,2017-02-05,NRI account
627,63,Monthly,2017-02-05,Salary account
3983,67,Monthly,2017-02-04,Salary account
9265,1,Monthly,2017-02-04,Savings account
465,32,Monthly,2017-02-04,Salary account
1132,1,weekly,2017-02-03,Salary account
4484,54,Monthly,2017-02-03,Savings account
943,1,Monthly,2017-02-03,NRI account
3514,7,Monthly,2017-02-03,Savings account
5868,44,Monthly,2017-02-02,NRI account
1805,1,Monthly,2017-02-02,NRI account
2434,17,Monthly,2017-02-02,Salary account
3007,16,Monthly,2017-02-02,NRI account
2574,68,Monthly,2017-02-02,Salary account
862,64,weekly,2017-02-02,NRI account
1675,36,Monthly,2017-02-01,NRI account
1843,12,Monthly,2017-01-30,Salary account
2714,1,Monthly,2017-01-30,Salary account
4078,40,Monthly,2017-01-30,Salary account
3693,61,Monthly,2017-01-29,Savings account
2070,72,Monthly,2017-01-29,NRI account
1144,59,Monthly,2017-01-28,Savings account
2902,32,Monthly,2017-01-28,Savings account
4296,63,Monthly,2017-01-28,Savings account
443,64,Monthly,2017-01-28,Salary account
2670,13,Monthly,2017-01-27,Salary account
1127,27,Monthly,2017-01-27,Salary account
163,30,Monthly,2017-01-27,NRI account
2566,48,Monthly,2017-01-27,Savings account
9,70,Monthly,2017-01-27,Salary account
1750,1,Monthly,2017-01-26,NRI account
2023,68,Monthly,2017-01-26,NRI account
6473,12,Monthly,2017-01-26,Salary account
1649,46,Monthly,2017-01-26,Savings account
477,1,Monthly,2017-01-25,Salary account
5891,54,Monthly,2017-01-25,NRI account
1000,77,Monthly,2017-01-25,Salary account
9307,68,Monthly,2017-01-24,NRI account
4055,23,Monthly,2017-01-24,Savings account
5065,66,Monthly,2017-01-24,Salary account
3704,75,Monthly,2017-01-24,NRI account
1179,74,Monthly,2017-01-23,NRI account
280,25,Monthly,2017-01-23,NRI account
2425,41,Monthly,2017-01-23,Salary account
2970,60,Monthly,2017-01-22,Salary account
2676,73,Monthly,2017-01-22,Savings account
1536,41,weekly,2017-01-22,Savings account
456,49,Monthly,2017-01-21,Savings account
459,47,Monthly,2017-01-21,NRI account
772,45,Monthly,2017-01-21,Savings account
1019,52,Monthly,2017-01-21,NRI account
11295,74,Monthly,2017-01-21,Salary account
1222,66,Monthly,2017-01-20,Savings account
212,27,weekly,2017-01-20,Savings account
2330,54,Monthly,2017-01-19,NRI account
1806,40,Monthly,2017-01-19,NRI account
3834,54,Monthly,2017-01-19,NRI account
401,32,Monthly,2017-01-18,Savings account
4034,1,Monthly,2017-01-18,Savings account
10364,55,Monthly,2017-01-17,NRI account
1481,15,Monthly,2017-01-17,NRI account
2519,4,Monthly,2017-01-15,NRI account
1699,53,Monthly,2017-01-14,Salary account
3909,1,Monthly,2017-01-14,Savings account
2926,50,Monthly,2017-01-14,NRI account
1731,33,Monthly,2017-01-14,NRI account
11265,15,Monthly,2017-01-14,Savings account
3760,44,Monthly,2017-01-13,NRI account
5270,44,Monthly,2017-01-13,NRI account
1909,14,Monthly,2017-01-12,NRI account
2099,3,weekly,2017-01-12,Savings account
1979,26,Monthly,2017-01-11,Salary account
346,37,Monthly,2017-01-11,Savings account
1338,74,Monthly,2017-01-11,Salary account
2925,1,Monthly,2017-01-10,NRI account
866,9,Monthly,2017-01-10,Savings account
1628,60,Monthly,2017-01-10,Salary account
2379,44,Monthly,2017-01-10,NRI account
1730,1,Monthly,2017-01-09,NRI account
1493,41,Monthly,2017-01-09,NRI account
374,38,Monthly,2017-01-09,Savings account
1637,1,Monthly,2017-01-08,NRI account
3871,26,Monthly,2017-01-08,Salary account
192,55,Monthly,2017-01-08,Salary account
764,1,Monthly,2017-01-08,Salary account
2087,7,weekly,2017-01-08,Savings account
2122,68,Monthly,2017-01-08,Savings account
3592,54,Monthly,2017-01-08,NRI account
3487,41,Monthly,2017-01-08,Salary account
435,38,Monthly,2017-01-08,NRI account
2393,10,Monthly,2017-01-07,NRI account
3510,41,Monthly,2017-01-07,Savings account
1276,36,Monthly,2017-01-07,Salary account
1844,44,Monthly,2017-01-06,Savings account
1926,37,Monthly,2017-01-06,Savings account
652,21,Monthly,2017-01-05,Savings account
9635,70,Monthly,2017-01-05,Salary account
2881,70,Monthly,2017-01-04,Salary account
2357,19,Monthly,2017-01-04,Savings account
2177,62,Monthly,2017-01-04,Salary account
485,6,suance after a transaction,2017-01-04,NRI account
1539,1,suance after a transaction,2017-01-03,Savings account
793,47,Monthly,2017-01-03,Salary account
2484,74,Monthly,2017-01-03,Salary account
1695,76,Monthly,2017-01-03,Savings account
1726,48,Monthly,2017-01-03,NRI account
